1.0000e-01  -1.650355e+00  -3.039752e-01  
2.0000e-01  -1.407865e+00  -4.980402e-01  
3.0000e-01  -1.213351e+00  -6.360413e-01  
4.0000e-01  -1.045521e+00  -7.387208e-01  
5.0000e-01  -8.947592e-01  -8.162409e-01  
6.0000e-01  -7.561224e-01  -8.743795e-01  
7.0000e-01  -6.268532e-01  -9.167847e-01  
8.0000e-01  -5.053326e-01  -9.459512e-01  
9.0000e-01  -3.905804e-01  -9.636979e-01  
1.0000e+00  -2.819944e-01  -9.714228e-01  
1.1000e+00  -1.792049e-01  -9.702495e-01  
1.2000e+00  -8.198834e-02  -9.611148e-01  
1.3000e+00   9.785856e-03  -9.448248e-01  
1.4000e+00   9.618925e-02  -9.220907e-01  
1.5000e+00   1.772571e-01  -8.935537e-01  
1.6000e+00   2.530034e-01  -8.598009e-01  
1.7000e+00   3.234319e-01  -8.213779e-01  
1.8000e+00   3.885430e-01  -7.787962e-01  
1.9000e+00   4.483390e-01  -7.325397e-01  
2.0000e+00   5.028285e-01  -6.830686e-01  
2.1000e+00   5.520282e-01  -6.308225e-01  
2.2000e+00   5.959652e-01  -5.762227e-01  
2.3000e+00   6.346785e-01  -5.196734e-01  
2.4000e+00   6.682193e-01  -4.615631e-01  
2.5000e+00   6.966517e-01  -4.022653e-01  
2.6000e+00   7.200532e-01  -3.421387e-01  
2.7000e+00   7.385144e-01  -2.815274e-01  
2.8000e+00   7.521390e-01  -2.207616e-01  
2.9000e+00   7.610433e-01  -1.601569e-01  
3.0000e+00   7.653562e-01  -1.000147e-01  
3.1000e+00   7.652182e-01  -4.062165e-02  
3.2000e+00   7.607814e-01   1.774985e-02  
3.3000e+00   7.522085e-01   7.484238e-02  
3.4000e+00   7.396722e-01   1.304134e-01  
3.5000e+00   7.233544e-01   1.842355e-01  
3.6000e+00   7.034458e-01   2.360965e-01  
3.7000e+00   6.801447e-01   2.857996e-01  
3.8000e+00   6.536563e-01   3.331633e-01  
3.9000e+00   6.241922e-01   3.780217e-01  
4.0000e+00   5.919692e-01   4.202247e-01  
4.1000e+00   5.572086e-01   4.596373e-01  
4.2000e+00   5.201354e-01   4.961406e-01  
4.3000e+00   4.809773e-01   5.296306e-01  
4.4000e+00   4.399643e-01   5.600190e-01  
4.5000e+00   3.973272e-01   5.872327e-01  
4.6000e+00   3.532974e-01   6.112136e-01  
4.7000e+00   3.081059e-01   6.319183e-01  
4.8000e+00   2.619822e-01   6.493182e-01  
4.9000e+00   2.151542e-01   6.633989e-01  
5.0000e+00   1.678466e-01   6.741598e-01  
5.1000e+00   1.202811e-01   6.816141e-01  
5.2000e+00   7.267492e-02   6.857881e-01  
5.3000e+00   2.524063e-02   6.867209e-01  
5.4000e+00  -2.181473e-02   6.844640e-01  
5.5000e+00  -6.829020e-02   6.790805e-01  
5.6000e+00  -1.139915e-01   6.706452e-01  
5.7000e+00  -1.587314e-01   6.592434e-01  
5.8000e+00  -2.023306e-01   6.449707e-01  
5.9000e+00  -2.446180e-01   6.279324e-01  
6.0000e+00  -2.854308e-01   6.082430e-01  
6.1000e+00  -3.246157e-01   5.860253e-01  
6.2000e+00  -3.620284e-01   5.614098e-01  
6.3000e+00  -3.975347e-01   5.345345e-01  
6.4000e+00  -4.310102e-01   5.055437e-01  
6.5000e+00  -4.623407e-01   4.745877e-01  
6.6000e+00  -4.914228e-01   4.418218e-01  
6.7000e+00  -5.181634e-01   4.074060e-01  
6.8000e+00  -5.424804e-01   3.715042e-01  
6.9000e+00  -5.643027e-01   3.342834e-01  
7.0000e+00  -5.835699e-01   2.959131e-01  
7.1000e+00  -6.002327e-01   2.565648e-01  
7.2000e+00  -6.142527e-01   2.164109e-01  
7.3000e+00  -6.256025e-01   1.756245e-01  
7.4000e+00  -6.342654e-01   1.343788e-01  
7.5000e+00  -6.402355e-01   9.284588e-02  
7.6000e+00  -6.435172e-01   5.119673e-02  
7.7000e+00  -6.441256e-01   9.600310e-03  
7.8000e+00  -6.420855e-01  -3.177696e-02  
7.9000e+00  -6.374318e-01  -7.277176e-02  
8.0000e+00  -6.302090e-01  -1.132244e-01  
8.1000e+00  -6.204707e-01  -1.529794e-01  
8.2000e+00  -6.082796e-01  -1.918859e-01  
8.3000e+00  -5.937068e-01  -2.297982e-01  
8.4000e+00  -5.768316e-01  -2.665763e-01  
8.5000e+00  -5.577412e-01  -3.020860e-01  
8.6000e+00  -5.365301e-01  -3.361998e-01  
8.7000e+00  -5.132995e-01  -3.687967e-01  
8.8000e+00  -4.881573e-01  -3.997632e-01  
8.9000e+00  -4.612172e-01  -4.289928e-01  
9.0000e+00  -4.325984e-01  -4.563870e-01  
9.1000e+00  -4.024251e-01  -4.818553e-01  
9.2000e+00  -3.708259e-01  -5.053153e-01  
9.3000e+00  -3.379333e-01  -5.266930e-01  
9.4000e+00  -3.038833e-01  -5.459229e-01  
9.5000e+00  -2.688147e-01  -5.629483e-01  
9.6000e+00  -2.328687e-01  -5.777210e-01  
9.7000e+00  -1.961882e-01  -5.902020e-01  
9.8000e+00  -1.589175e-01  -6.003608e-01  
9.9000e+00  -1.212016e-01  -6.081760e-01  
1.0000e+01  -8.318576e-02  -6.136348e-01  
1.0100e+01  -4.501486e-02  -6.167335e-01  
1.0200e+01  -6.833059e-03  -6.174767e-01  
1.0300e+01   3.121683e-02  -6.158778e-01  
1.0400e+01   6.899378e-02  -6.119586e-01  
1.0500e+01   1.063590e-01  -6.057492e-01  
1.0600e+01   1.431766e-01  -5.972875e-01  
1.0700e+01   1.793136e-01  -5.866196e-01  
